location_prefix,count
卫东区光华路平安大道辛北村,116
卧龙区光武街道百里奚路光彩大市场,218
卞路口中心街,268
南阳市车站路永诚商厦,191
南阳市车站路,109
南阳市示范区华耀城副食百货区,115
南阳市新华西路,178
南阳市文化路,151
南阳市工业路,205
南阳市宛城区工农路,119
南阳市宛城区孔明路建业凯旋广场,122
南阳市官庄工区胜利路东头,1047
南阳市唐河县泗洲街道新华路,127
南阳市唐河县泗洲街道人民路,107
南阳市唐河县文峰街道文峰路中段,115
南阳市唐河县文峰街道文峰路,133
南阳市唐河县文峰街道建设路东段,145
南阳市卧龙路,109
南阳市卧龙区车站街道办事处车站路,127
南阳市卧龙区工业路,128
南阳市卧龙区卧龙路,119
南阳市卧龙区光武街道光彩社区百里奚路光彩大市场,131
南阳市医圣祠街,194
南阳市八一路,158
南阳市光彩大市场,177
南阳市中州路,102
南阳市中商农产品批发市场,130
南阳市七一路,137
南街集贸市场,102
南召县石门乡老街,150
南召县崔庄乡崔庄街,159
南召县人民路南段,116
南召县云阳镇人民路中段,148
华夏大道,265
北关区安漳大道与东风路交叉口向东,114
北关区,117
包屯镇包屯街,108
刘楼乡郑和路,110
凤城大道,163
内黄县万洋国际广场,125
关林皂角树村第二市场,187
关林市场,334
兰考县胜利路北段,133
兰考县张君墓镇张南村,139
兰考县孟寨乡孟寨村,221
兰考县南彰镇南彰村,207
光彩市场B区,128
光山县罗陈乡街道,108
光山县泼陂河街,144
光山县寨河镇街道,141
光山县宝相寺市场,138
光山县城弦山南路,119
光山县城宝相寺市场,241
偃师市高龙镇火神凹,274
偃师市顾县镇顾县村,257
偃师市翟镇翟西村,127
偃师市翟镇翟东村,119
偃师市缑氏镇缑氏村,253
偃师市李村镇李村街,114
偃师市府店镇府西村,249
偃师市府店镇府南村,287
偃师区府店镇府西村,182
偃师区府店镇府南村,143
信阳市羊山新区国际商城,227
信阳市羊山新区南京路,150
信阳市浉河区新华市场,158
信阳市浉河区新华东路,124
信阳市浉河区工区路,416
信阳市浉河区东方红大道,186
信阳市浉河区万家灯火,196
信阳市明港商贸城,102
信阳市明港中山街,169
信阳市明港,134
信阳市平桥区建材港,118
信阳市国际商城,197
伊滨区李村镇,294
伊川县江左镇江左村,116
伊川县平等乡,111
人民路,147
人民大道东段路北,111
亳城乡西亳城村,119
交通路中段天龙市场,264
五里桥镇走马岗村,104
五里桥镇葛营村,117
五里桥镇封店村,105
五星乡大拱桥村,134
五星乡五星集,107
习城乡甘露集,110
义马市滨河路,124
临颍县窝城镇窝城村,103
临颍县皇帝庙乡皇帝庙村,119
临颍县瓦店镇瓦店村,139
临颍县王岗镇谢庄村,103
临颍县王岗镇水牛宋村,109
临颍县王岗镇梁岗村,146
临颍县王岗镇南村,195
临颍县王岗镇北村,229
临颍县王孟镇潩民路工业区,142
临颍县杜曲镇朱集村,104
临颍县新城区,153
临颍县,140
中牟县黄店镇黄店村,131
中牟县郑庵镇鑫泰汽车产业园,103
中牟县万邦粮油市场B,165
中牟县万邦物流园冻品区D,144
中牟县万邦物流园B,132
中牟县万邦物流园A,252
中牟县万邦物流园,139
中牟县万邦干果市场B,160
中国(河南)自由贸易试验区洛阳片区高新区河洛路,175
中原国际商贸城A,144
中原区颖河路,114
中原区陇海西路,125
中原区秦岭路,200
中原区棉纺西路,248
中原区桐柏北路,109
中原区建设西路,131
中原区工人路,101
中原区伏牛路,138
中原区伊河路,230
中原区中原西路,166
中原区中原中路,584
东方文化商业步行街,115
东姚镇东姚村,133
东城区雪枫路,144
东城区芒山路中段,102
东城区曹楼市场,133
上蔡县白云观市场,134
上蔡县无量寺集,119
上蔡县崇礼乡崇礼集,228
上蔡县大路李集,105
上蔡县和店镇和店集,110
上蔡县党店镇党店集,110
上蔡县五龙乡五龙集,107
上蔡县东岸乡东岸集,132
上官镇上官村,127
,908
